test_idx,unique_id,influence
0,-1902677687871758033,-4.0447048377245665e-07
0,-6540534486699234718,-1.3639606208926125e-06
0,-8278198767406082169,-6.981765068303503e-06
0,3980924492495159664,4.815864667762071e-05
0,4836015044309714773,1.4142929103400093e-05
0,2801332849184440795,5.028227678849362e-05
0,-1039431614751010760,-4.57716589608026e-06
0,-7268339585612798980,2.213633069914067e-05
0,7000541767698995649,-6.07314909757406e-05
0,4301944774540060035,0.00017028396541718394
0,8272409350178599767,-8.949853508966044e-06
0,-5560709929394672264,-3.5370435398363043e-06
0,5989621441648048399,-2.8246908186702058e-05
0,8496302847259617538,-1.905105068544799e-05
0,7026607850536039546,5.089622732157295e-06
0,-8694972941666730413,-9.911931556416675e-06
0,-4988315808726454142,1.6237906493188348e-05
0,-3892935197382664812,-4.857305100358644e-07
0,-6209367638388919493,-2.3535035325039644e-06
0,-5180446958822100798,8.157812771969475e-07
0,273188447556689201,-4.4204098941236225e-06
0,-3288491663067382755,-2.62446144461137e-06
0,2166241242882540969,-6.757737651241769e-06
0,6161470176757712334,9.252889867639169e-07
0,4075217732504326359,8.442998478130903e-08
0,-7854076980774281707,3.445611582719721e-06
0,-9157984695986628177,-5.531110218726099e-07
0,195052303853865038,-6.331544497584218e-07
0,-2317766067293975456,9.860248974291608e-05
0,5385861394334469108,-1.2015514130325755e-06
0,-1174869274646562552,1.502044369772193e-06
0,6972230186261359362,1.3013592706556665e-05
0,-2979961526827361139,-1.361122849630192e-05
0,8767744299921146133,-4.31427260991768e-05
0,-956830986325000929,2.0279046111681964e-05
0,-3980642084558634690,4.4712146518577356e-07
0,-4148655330182686010,4.579396772896871e-07
0,5920909859211445040,5.321377557265805e-06
0,-4066298878286524378,-3.2424122764496133e-07
0,-7420005463927285287,-5.253888048173394e-06
0,-5416636369693299974,-2.196086234107497e-05
0,-8789597259874777606,-9.154246981779579e-05
0,-8580145252049281123,7.867169915698469e-05
0,-5797633318175402920,-2.7225856683799066e-05
0,4611517044149912794,-2.3859559632910532e-05
0,-9175742611026718752,-2.4628116079838946e-05
0,7208417705817752147,1.9048479771299753e-06
0,-1677478704781201236,-2.3089470460035955e-05
0,968931564841858461,8.085010676950333e-06
0,-3173328918594493087,-4.755037389259087e-05
0,-4699738454217142922,-4.938375752772117e-07
0,8870062240485478369,-1.6171616152860224e-06
0,2513340355258128119,-3.477860381906339e-07
0,8544169309103792143,-0.00016213510753004812
0,-3986955074673970900,-2.110975799496373e-06
0,-6890704323716479453,-5.772064355369366e-07
0,6753012979112627344,-2.517604897889214e-07
0,-5092082443858627107,5.984547169646248e-05
0,-3397143086112293082,1.1479167369543575e-05
0,-575821670161240144,-1.603141264183705e-07
0,-3868124621747815007,-4.811002781934803e-06
0,-3656170738830985580,3.251847215324233e-05
0,8371405606800967177,-0.00021951102826278657
0,-7001450176898938145,6.433384669435327e-06
0,3835381587459796184,-2.1097466742503457e-06
0,499766760374136699,-0.00015770331810927019
0,-6554487409234854324,-6.230669669093913e-07
0,-885000696094281529,-2.9111465238429446e-07
0,-3373641966701163486,-1.521266131021548e-05
0,6028904567556047285,-5.790518571302528e-07
0,2118267292100428030,-6.131028840172803e-07
0,96542300837186806,1.273336067697528e-07
0,-893566896779962435,-6.494448825833388e-05
0,-2978714951233277666,0.00014152308858683682
0,6651376137077577373,-2.1985280909575522e-05
0,-7861194549349367097,-1.710730794002302e-05
0,-834725700696031662,2.0691571990028024e-05
0,-5575140148694963578,-6.925515549482952e-06
0,-1076267038421517608,-1.1487561550893588e-06
0,-3520297421519320091,3.345509867358487e-06
0,1446324110094184820,-2.187017571486649e-06
0,126119844379744348,-8.39479116621078e-06
0,6872107408587197075,-1.6721389783924678e-06
0,-2833297901189661575,-1.722795035519198e-07
0,-8508703203182010372,0.00032543901761528105
0,-3730845175739600490,4.74189118904178e-06
0,-5604613272438602053,-0.00026953444285027217
0,-8467580672531357613,0.00019490101840347052
0,-8207562367035293392,-4.540390364127234e-06
0,-7398125454489246799,-6.992962880758569e-06
0,1618442962237057677,2.2130676597953425e-06
0,6576944022258554831,-9.069979932974093e-05
0,1056011029944789028,2.8042131816619076e-07
0,-393465597797147081,-5.073835836810758e-06
0,-4573658412705175910,-3.654534657471231e-05
0,-2168116536522119683,-2.4166255570889916e-05
0,6231750715801635921,0.00021868699695914984
0,-405944240001534319,-4.870813654633821e-06
0,4661610259385980671,1.1816498954431154e-05
0,6533472722980560577,-2.115332790708635e-06
0,3229313553567951336,-3.226587637072953e-06
0,-3582039160572605084,-5.583156962529756e-06
0,4978092566083578706,-9.961815339920577e-05
0,1309608225809153231,-1.5563372244287166e-06
0,1885250547823330018,-1.199153984998702e-06
0,3208160770208138446,3.0361611607077066e-05
0,-5986401021338323533,4.795131098944694e-05
0,-6304166589432911643,-9.5538382538507e-07
0,6822548919892232046,-8.037713632802479e-05
0,362529177798552025,-6.806322403463128e-07
0,8515782800975440019,0.00014747588284080848
0,2314896978316555260,2.8894045271954383e-05
0,2930359834130470283,-7.071859727147967e-06
0,-7201170551925737682,-8.154425813700072e-05
0,-9027082934129853207,-1.9809995137620717e-06
0,-2489672523858888431,3.2807492516440107e-05
0,1164390284891352322,-2.285669637558385e-06
0,4297706185530330413,3.8285303162410855e-05
0,1747089864061400307,-5.3427332886712975e-06
0,-3527810774981548798,-2.828505500929168e-07
0,6666101020493530312,1.6407977909693727e-06
0,-222910575944239951,-1.3395467703958275e-06
0,7290571808896793988,-6.97084601597453e-07
0,4034389660981009714,1.834123395383358e-06
0,-6150779003254111150,9.821497951634228e-05
0,-3223834762019966845,-4.5859407293846743e-07
0,-6482067940248288382,2.6689736841944978e-05
0,5602586940015303777,-1.6072319567683735e-05
0,1529838142949046193,1.810618732633884e-05
0,5183540901242615802,2.0755543118866626e-05
0,-6114581655729160910,-7.741500667179935e-07
0,6134869594286520639,-1.4798356460232753e-06
0,-7724255493999466867,8.656160935061052e-05
0,4159907140512159340,-5.644278644467704e-07
0,-3735245372460845111,0.0001239825869561173
0,-8609016044020906519,6.99163501849398e-06
0,4133382757188687213,-3.183053922839463e-05
0,6022032187474489005,1.691574288997799e-05
0,3416520961819035325,-3.383628609299194e-05
0,-5139468994604994933,2.808886563343549e-07
0,-526783332628272098,-1.0014280860559666e-05
0,-168998921723417775,4.420455297804438e-06
0,-176107727327579586,7.233700671349652e-05
0,7745401976268067447,-4.4814544253313215e-07
0,430751011535319914,6.146352279756684e-05
0,-8854884070966383403,1.3709126278627082e-07
0,-5060653261572936657,0.0001881509379018098
0,-656165126125451991,-5.0759730584104545e-05
0,1153257817410629358,1.4471578310804034e-05
0,8906572835180070824,-1.1244713391533878e-06
0,-3321121735255467732,-2.1331583411665633e-05
0,-5950777156287143150,4.421117773745209e-05
0,-6998067401236953839,-3.232530332297756e-06
0,-7427287236252452007,3.302721415820997e-05
0,1538770078902118403,1.194019432659843e-06
0,-4484451094736908704,5.970813163003186e-06
0,-8725921876994225042,2.2614302679357934e-06
0,-2431893784605926881,-1.8946031559607945e-05
0,-4564651400092929912,8.542062460037414e-06
0,7779355229718073959,5.609403160633519e-06
0,-7697882239621383312,-2.92910190182738e-05
0,7181068619595874668,5.883364337933017e-06
0,-5337977572329852779,1.651770844546263e-07
0,6570660067355423875,0.00031892270271782763
0,3896285172346988265,2.0550429326249287e-05
0,2226362534337428326,1.1198744346074818e-05
0,641811417214679934,-6.146692612674087e-07
0,8185088535413375364,3.311486409529607e-06
0,819496970814498230,7.1437880251323804e-06
0,-5178990237947753758,-4.752415634357021e-07
0,-3765629697008110817,1.2693865301116602e-06
0,2561961434353732500,-7.294029637705535e-05
0,-8434820487592251224,-1.416008196031271e-06
0,-4918477881501116978,-8.105706911010202e-06
0,6874431101996652956,2.85595979221398e-06
0,2628672223475374861,-3.1828972169023473e-06
0,-962622417627419031,4.622214692062698e-05
0,-1295701174097541141,-8.032356163312215e-06
0,1432326707762345736,8.82505628396757e-05
0,-2889416880913488208,-2.131694145646179e-06
0,-7099860524115316617,1.4179007848724723e-05
0,8402453990754066591,9.609146218281239e-05
0,-1434940778180912624,1.4430343071580864e-05
0,4259982295293611917,3.06038109556539e-05
0,-5840090523096103457,-3.098341403529048e-05
0,-6974886116132914183,8.08039075650413e-07
0,-833359058901661131,-1.7504889910924248e-06
0,2572710194004992118,-6.4328858115914045e-06
0,1252088460386145856,-2.9672258108348615e-05
